CREATE VIEW
Q5 - fornecedores com maior total pago (57a Legislatura - Cota Parlamentar)
=============================================================================

Resumo executivo - totais por ano e concentracao no top 10
 ano_dados | fornecedores | lancamentos |  total_pago  | pct_top_10 
-----------+--------------+-------------+--------------+------------
      2023 |        21868 |      213240 | 245280034.40 |      26.57
      2024 |        22288 |      220401 | 263302700.07 |      23.76
      2025 |        21953 |      200157 | 249254389.30 |      18.63
      2026 |        12813 |       51963 |  70012026.95 |       6.25
(4 rows)


Tabela principal - top 30 fornecedores por ano (maior total pago)
 ano_dados | posicao |                         fornecedor                          | cnpj_cpf | qtd_lancamentos | total_pago  | pct_total 
 GLOBAL    |   26707 | POSTO CARONE LTDA (MATRIZ)                                                                                                                     |          |               1 |      420.11 |      0.00
 GLOBAL    |   26708 | AUTO POSTO YANNA LTDA                                                                                                                          |          |               1 |      420.08 |      0.00
 GLOBAL    |   26709 | AUTO POSTO M.E LTDA -EPP                                                                                                                       |          |               2 |      420.06 |      0.00
 GLOBAL    |   26709 | Posto de Dores Ltda                                                                                                                            |          |               2 |      420.06 |      0.00
 GLOBAL    |   26711 | ALVES E SOUSA LTDA                                                                                                                             |          |               1 |      420.05 |      0.00
 GLOBAL    |   26711 | AUTO POSTO MYKONOS LTDA                                                                                                                        |          |               1 |      420.05 |      0.00
 GLOBAL    |   26713 | AUTO POSTO NOVA ERA                                                                                                                            |          |               1 |      420.04 |      0.00
 GLOBAL    |   26714 | POSTO ARARAS LTDA                                                                                                                              |          |               2 |      420.03 |      0.00
 GLOBAL    |   26715 | POSTO BOM JESUS LTDA - ME                                                                                                                      |          |               2 |      420.02 |      0.00
 GLOBAL    |   26715 | POSTO MAIS MANGABEIRAS LTDA                                                                                                                    |          |               1 |      420.02 |      0.00
 GLOBAL    |   26715 | POSTO TRIVELLIN S&Atilde;O MATEUS LTDA                                                                                                         |          |               3 |      420.02 |      0.00
 GLOBAL    |   26715 | SAO MIGUEL COMBUSTIVEIS                                                                                                                        |          |               2 |      420.02 |      0.00
 GLOBAL    |   26719 | AUTO POSTO SMART LTDA EPP                                                                                                                      |          |               1 |      420.01 |      0.00
 GLOBAL    |   26719 | COOPERATIVA TRITICOLA DE ESPUMOSO LTDA POSTO COMBUSTIVEL ARR                                                                                   |          |               3 |      420.01 |      0.00
 GLOBAL    |   26721 | ADRIANO RAMOS FERREIRA                                                                                                                         |          |               2 |      420.00 |      0.00
 GLOBAL    |   26721 | ALEXANDRE MATTAR TURISMO PALMEIRAS LTDA                                                                                                        |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | ALZIRA DE FREITAS GOMES -ME                                                                                                                    |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | ASSOCIACAO DE RADIODIFUSAO CIDADE DE CRUZ ALTA                                                                                                 |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | AUTO POSTO ROSEIRA LTDA                                                                                                                        |          |               5 |      420.00 |      0.00
 GLOBAL    |   26721 | BRISOL HOTEL UMARIZAL                                                                                                                          |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | CALIFORNIA HOTEL                                                                                                                               |          |               2 |      420.00 |      0.00
 GLOBAL    |   26721 | EDMO A. DA COSTA EPP                                                                                                                           |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | FARES TURIS HOTEL                                                                                                                              |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | FT COMBUSTIVEIS LTDA EPP                                                                                                                       |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | Hora Park Sistema de Estacionamento Rotativo LTDA                                                                                              |          |               5 |      420.00 |      0.00
 GLOBAL    |   26721 | HOTEL BV LTDA                                                                                                                                  |          |               2 |      420.00 |      0.00
 GLOBAL    |   26721 | HOTEL DAS DRACENAS LTDA.                                                                                                                       |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | HOTEL FAROL LTDA                                                                                                                               |          |               2 |      420.00 |      0.00
 GLOBAL    |   26721 | HOTEL MONREALE GUARULHOS LTDA                                                                                                                  |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | HOTEL PARADA CERTA LTDA                                                                                                                        |          |               2 |      420.00 |      0.00
 GLOBAL    |   26721 | HOTEL SAN MARINO                                                                                                                               |          |               2 |      420.00 |      0.00
 GLOBAL    |   26721 | JACOB & SILVA LTDA                                                                                                                             |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | J. D. MARCHEL SERVIÇO HOTELEIRO LTDA ME                                                                                                        |          |               3 |      420.00 |      0.00
 GLOBAL    |   26721 | JOSE NEVES SOBRINHO HOTEL - ME                                                                                                                 |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | L E S COMÉRCIO DE COMBUSTÍVEIS LTDA                                                                                                            |          |               2 |      420.00 |      0.00
 GLOBAL    |   26721 | MARIA & BRITO HOTELARIA LTDA                                                                                                                   |          |               3 |      420.00 |      0.00
 GLOBAL    |   26721 | M BACIN HOTELARIA ME                                                                                                                           |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | ONLINE TECNOLOGIA                                                                                                                              |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | PATRIARCA HOTEL                                                                                                                                |          |               3 |      420.00 |      0.00
 GLOBAL    |   26721 | POSTO RIACHAO LTDA                                                                                                                             |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | POUSADA CHALE LTDA                                                                                                                             |          |               3 |      420.00 |      0.00
 GLOBAL    |   26721 | P. S. DE BARROS MORREIRA LTDA                                                                                                                  |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | RADIO COLONIAL LTDA - EPP                                                                                                                      |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | RAYANE SERVICOS GRAFICOS E PUBLICITARIOS EIRELI - ME                                                                                           |          |               1 |      420.00 |      0.00
 GLOBAL    |   26721 | REAL NOB HOTEL LTDA - EPP                                                                                                                      |          |               2 |      420.00 |      0.00
 GLOBAL    |   26721 | Rick hotel ltda                                                                                                                                |          |               2 |      420.00 |      0.00
 GLOBAL    |   26753 | AUTO POSTO BARRA DE CASIMIRO LTDA                                                                                                              |          |               1 |      419.99 |      0.00
 GLOBAL    |   26754 | SUELMEI CAMPOS BARBOSA EIRELI                                                                                                                  |          |               4 |      419.94 |      0.00
 GLOBAL    |   26755 | AUTO POSTO GARANHÃO LTDA .                                                                                                                     |          |               1 |      419.92 |      0.00
 GLOBAL    |   26756 | POSTO SORRISO DA SERRA                                                                                                                         |          |               1 |      419.90 |      0.00
 GLOBAL    |   26757 | TURBO NETWORK SERVIÇOS DE COMUNICAÇÃO E MULTIMÍDIA EIRELLI                                                                                     |          |               6 |      419.85 |      0.00
 GLOBAL    |   26758 | Auto Posto Expressa de Betim                                                                                                                   |          |               2 |      419.82 |      0.00
 GLOBAL    |   26759 | Roberval Foresti                                                                                                                               |          |               2 |      419.81 |      0.00
 GLOBAL    |   26760 | POSTO PRINCESA DO ALVARENGA LTDA                                                                                                               |          |               2 |      419.64 |      0.00
 GLOBAL    |   26761 | De Souza Staevie e Cia Ltda                                                                                                                    |          |               2 |      419.63 |      0.00
 GLOBAL    |   26762 | POSTO SAO MATEUS MOREIRA LTDA                                                                                                                  |          |               1 |      419.62 |      0.00
 GLOBAL    |   26763 | AUTO POSTO ROBERTO LTDA                                                                                                                        |          |               2 |      419.61 |      0.00
 GLOBAL    |   26764 | GARCIA DERIVADOS DE PETROLEO LTDA                                                                                                              |          |               2 |      419.57 |      0.00
 GLOBAL    |   26764 | SEVILHA COMERCIO DE COMBUSTIVEIS LTDA                                                                                                          |          |               2 |      419.57 |      0.00
 GLOBAL    |   26766 | COML DE COMBUSTIVEIS BISSIGO ROSA LTDA - FL01                                                                                                  |          |               2 |      419.56 |      0.00
 GLOBAL    |   26767 | MENEZES e COSTA LTDA - EPP                                                                                                                     |          |               1 |      419.54 |      0.00
 GLOBAL    |   26768 | K+K HÔTEL CAYRÉ                                                                                                                                |          |               1 |      419.48 |      0.00
 GLOBAL    |   26769 | Posto Papa Leguas III LTDA                                                                                                                     |          |               3 |      419.46 |      0.00
 GLOBAL    |   26770 | VESCOVI & BITTI LTDA                                                                                                                           |          |               3 |      419.41 |      0.00
 GLOBAL    |   26771 | LOG MASTER TRANSPORTES E SERVIÇOS LTDA                                                                                                         |          |               2 |      419.20 |      0.00
 GLOBAL    |   26772 | MORAES &amp; SILVA LTDA                                                                                                                        |          |               2 |      419.17 |      0.00
 GLOBAL    |   26773 | FERNANDO MORAIS I LTDA                                                                                                                         |          |               2 |      419.09 |      0.00
 GLOBAL    |   26774 | CENTRO AUTOMITIVO GRAVATINHA LTDA                                                                                                              |          |               1 |      419.08 |      0.00
 GLOBAL    |   26775 | AN TAXI                                                                                                                                        |          |               7 |      419.00 |      0.00
 GLOBAL    |   26775 | JAIR PEREIRA DUARTE & CIA LTDA                                                                                                                 |          |               1 |      419.00 |      0.00
 GLOBAL    |   26775 | KREINER & PAZUCH LTDA                                                                                                                          |          |               1 |      419.00 |      0.00
 GLOBAL    |   26775 | RESTAURANTE CHINA BUENO LTDA - EPP                                                                                                             |          |              16 |      419.00 |      0.00
 GLOBAL    |   26779 | PWIEDADE OPERACOES S.A                                                                                                                         |          |               1 |      418.98 |      0.00
 GLOBAL    |   26780 | AUTO POSTO ESPERANÇA LTDA                                                                                                                      |          |               2 |      418.96 |      0.00
 GLOBAL    |   26781 | PATRIMONIAL SEGURANCA LTDA                                                                                                                     |          |               1 |      418.94 |      0.00
 GLOBAL    |   26782 | Auto Posto Brasnorte                                                                                                                           |          |               1 |      418.77 |      0.00
 GLOBAL    |   26783 | R6 Comb Ltda                                                                                                                                   |          |               3 |      418.70 |      0.00
 GLOBAL    |   26784 | CAMPOS PENNA E MESQUITA LTDA                                                                                                                   |          |               3 |      418.58 |      0.00
 GLOBAL    |   26785 | POINT COMERCIO DE COMBUSTIVEIS LTDA                                                                                                            |          |               1 |      418.55 |      0.00
 GLOBAL    |   26786 | LUBRIMIL LTDA                                                                                                                                  |          |               2 |      418.35 |      0.00
 GLOBAL    |   26787 | REDE SALVARO - AUTO POSTO BSV IV LTDA                                                                                                          |          |               2 |      418.31 |      0.00
 GLOBAL    |   26788 | RIBEIRO DE MENDONCA BASTON E CIA LTDA.                                                                                                         |          |               1 |      418.28 |      0.00
 GLOBAL    |   26789 | CENTRO AUTOMOTIVO CENTRAL DO BRASIL                                                                                                            |          |               2 |      418.23 |      0.00
 GLOBAL    |   26790 | RRN POSTO DE COMBUSTIVEIS LTDA                                                                                                                 |          |               1 |      418.04 |      0.00
 GLOBAL    |   26791 | ARCOS PALACE HOTEL                                                                                                                             |          |               1 |      418.00 |      0.00
 GLOBAL    |   26791 | K.L.D. EMPREENDIMENTOS TURISTICOS LTDA                                                                                                         |          |               1 |      418.00 |      0.00
 GLOBAL    |   26791 | POSTO REAL II LTDA                                                                                                                             |          |               1 |      418.00 |      0.00
 GLOBAL    |   26794 | CENTRO AUTOMOTIVO FIRENZE LTDA                                                                                                                 |          |               2 |      417.92 |      0.00
 GLOBAL    |   26795 | MM PETROLEO                                                                                                                                    |          |               2 |      417.88 |      0.00
 GLOBAL    |   26796 | AUTO POSTO PETRO TRIANGULO LTDA                                                                                                                |          |               1 |      417.72 |      0.00
 GLOBAL    |   26797 | Lyndoia Hotel LTDA -EPP                                                                                                                        |          |               2 |      417.60 |      0.00
 GLOBAL    |   26798 | COMERCIO DERIVADO DE PETROLEO ROTA 110 LTDA                                                                                                    |          |               2 |      417.55 |      0.00
 GLOBAL    |   26799 | AUTO POSTO EXPRESS DE VALINHOS                                                                                                                 |          |               1 |      417.53 |      0.00
 GLOBAL    |   26800 | LUBRIFICACAO BARRO VERMELHO LTDA                                                                                                               |          |               3 |      417.52 |      0.00
 GLOBAL    |   26801 | CHURRASCARIA VILA PLANALTO LTDA                                                                                                                |          |               5 |      417.50 |      0.00
 GLOBAL    |   26802 | ARMARINHOS FERNANDO LTDA                                                                                                                       |          |               4 |      417.44 |      0.00
 GLOBAL    |   26803 | AUTO POSTO ITAJURU LTDA                                                                                                                        |          |               1 |      417.40 |      0.00
 GLOBAL    |   26804 | P J AMORIM LTDA                                                                                                                                |          |               1 |      417.39 |      0.00
 GLOBAL    |   26805 | POSTO DE GASOLINA NUMERO 1 DA POSSE LTDA.                                                                                                      |          |               1 |      417.38 |      0.00
 GLOBAL    |   26806 | POSTO CAMINHO DAS AGUAS                                                                                                                        |          |               3 |      417.33 |      0.00
 GLOBAL    |   26807 | AC NORTE LTDA                                                                                                                                  |          |               3 |      417.32 |      0.00
 GLOBAL    |   26808 | SPLANADA DA RAPOSO AUTO SERVICE LTDA                                                                                                           |          |               3 |      417.26 |      0.00
 GLOBAL    |   26809 | L S COMERCIO E SERVICOS LTDA.                                                                                                                  |          |               1 |      417.17 |      0.00
 GLOBAL    |   26810 | HOTEL ESMERALDA VERDE LTDA                                                                                                                     |          |               2 |      417.10 |      0.00
 GLOBAL    |   26811 | MMAS COMERCIO DE COMBUSTIVEIS LTDA STA VITORIA                                                                                                 |          |               2 |      417.09 |      0.00
 GLOBAL    |   26812 | AUTO POSTO ALPERCATA LTDA                                                                                                                      |          |               1 |      417.06 |      0.00
 GLOBAL    |   26813 | SERVIÇOS AUTOMOTIVOS AVENIDA LTDA.                                                                                                             |          |               3 |      417.00 |      0.00
 GLOBAL    |   26814 | CARNEIRO & COSTA LTDA                                                                                                                          |          |               1 |      416.83 |      0.00
 GLOBAL    |   26815 | LE VEUVE BISTRO 1 LTDA                                                                                                                         |          |               4 |      416.77 |      0.00
 GLOBAL    |   26816 | AUTO POSTO RODEIO LTDA - F02                                                                                                                   |          |               2 |      416.72 |      0.00
 GLOBAL    |   26817 | AUTO POSTO PALMEIRAS DE GUARATIBA LTDA                                                                                                         |          |               3 |      416.70 |      0.00
 GLOBAL    |   26818 | REDE HG COMBUSTÍVEIS LTDA                                                                                                                      |          |               2 |      416.56 |      0.00
 GLOBAL    |   26819 | MSKT COMERCIO DE COMBUSTIVEIS LTDA                                                                                                             |          |               2 |      416.40 |      0.00
 GLOBAL    |   26820 | Dume Combustiveis Pontal Ltda                                                                                                                  |          |               1 |      416.36 |      0.00
 GLOBAL    |   26821 | Posto Jb Moura Ltda                                                                                                                            |          |               1 |      416.35 |      0.00
 GLOBAL    |   26822 | AUTO POSTO DO JANIO LTDA                                                                                                                       |          |               1 |      416.20 |      0.00
 GLOBAL    |   26823 | AUTO POSTO NOVO HORIZONTE LTDA                                                                                                                 |          |               1 |      416.19 |      0.00
 GLOBAL    |   26824 | AVENIDA SERV-CAR DE ITAPEVA LTDA                                                                                                               |          |               2 |      416.17 |      0.00
 GLOBAL    |   26825 | UNIDAS S/A.                                                                                                                                    |          |               1 |      416.16 |      0.00
 GLOBAL    |   26826 | ALEXANDRIA AUTO POSTO LTDA                                                                                                                     |          |               2 |      416.13 |      0.00
 GLOBAL    |   26827 | AUTO POSTO L.C LTDA                                                                                                                            |          |               2 |      416.10 |      0.00
 GLOBAL    |   26828 | AUTO POSTO FAROL DA PRAÇA LTDA                                                                                                                 |          |               1 |      416.03 |      0.00
 GLOBAL    |   26828 | POSTO MIME S.A. FL 05                                                                                                                          |          |               2 |      416.03 |      0.00
 GLOBAL    |   26830 | TANIA L G M PACHECO PNEUS - EPP                                                                                                                |          |               2 |      416.00 |      0.00
 GLOBAL    |   26830 | TUDE RODRIGUES POUSADA DOS VENTOS LTDA                                                                                                         |          |               1 |      416.00 |      0.00
 GLOBAL    |   26832 | AUTO POSTO DUQUE LAPA LTDA ME                                                                                                                  |          |               1 |      415.98 |      0.00
 GLOBAL    |   26833 | Rede Lucas De Supermercados Ltda                                                                                                               |          |               1 |      415.81 |      0.00
 GLOBAL    |   26834 | AUTO POSTO CARRETAO 3 LTDA                                                                                                                     |          |               1 |      415.72 |      0.00
 GLOBAL    |   26835 | Panificadora Homem de Mello Ltda                                                                                                               |          |               5 |      415.69 |      0.00
 GLOBAL    |   26836 | Posto C Kissabe Ltda - ME                                                                                                                      |          |               1 |      415.62 |      0.00
 GLOBAL    |   26837 | AUTO POSTO BIONDI LT                                                                                                                           |          |               2 |      415.52 |      0.00
 GLOBAL    |   26838 | POESY AVIAMENTOS E PAPELARIA EIRELI - EPP                                                                                                      |          |               4 |      415.50 |      0.00
 GLOBAL    |   26839 | EMPRESA DE ONIBUS PASSARO MARRON S/A.                                                                                                          |          |               8 |      415.30 |      0.00
 GLOBAL    |   26840 | LUCIANO JOSE COELHO LTDA                                                                                                                       |          |               1 |      415.18 |      0.00
 GLOBAL    |   26841 | MOTTA PINHEIRO COM DE COMB EIRELI                                                                                                              |          |               2 |      415.17 |      0.00
 GLOBAL    |   26842 | AUTO POSTO PINHEIRO PRETO LTDA                                                                                                                 |          |               1 |      415.14 |      0.00
 GLOBAL    |   26843 | PETRÓLEO CANGERANA LTDA                                                                                                                        |          |               2 |      415.10 |      0.00
 GLOBAL    |   26844 | CARRETEIRO DERIVADOS DE PETROLEO LTDA C 6                                                                                                      |          |               2 |      415.05 |      0.00
 GLOBAL    |   26845 | FERREIRA MATIAS COMBUSTIVEIS I LTDA                                                                                                            |          |               2 |      415.02 |      0.00
 GLOBAL    |   26846 | JESUS JOSE NOGUEIRA JUNIOR LTDA                                                                                                                |          |               1 |      415.01 |      0.00
 GLOBAL    |   26847 | ALUIZIO SAMPAIO FILHO COMERCIO DE COMBUSTIVEIS                                                                                                 |          |               1 |      415.00 |      0.00
 GLOBAL    |   26847 | Auto Posto Uniao Montividiu Ltda                                                                                                               |          |               1 |      415.00 |      0.00
 GLOBAL    |   26847 | BOA VISTA PLAZA HOTEL LTDA.                                                                                                                    |          |               3 |      415.00 |      0.00
 GLOBAL    |   26847 | COSTA REPRESENTANTE DE AUTO PECAS LTDA                                                                                                         |          |               2 |      415.00 |      0.00
 GLOBAL    |   26847 | HOTEL MONTANHEZ MARQUADART LTDA                                                                                                                |          |               2 |      415.00 |      0.00
 GLOBAL    |   26847 | HOTEL NOVO HORIZONTE LTDA ME                                                                                                                   |          |               3 |      415.00 |      0.00
 GLOBAL    |   26847 | HOTEL SERRA ALTA LTDA                                                                                                                          |          |               2 |      415.00 |      0.00
 GLOBAL    |   26847 | moinho da luz                                                                                                                                  |          |               2 |      415.00 |      0.00
 GLOBAL    |   26847 | NASCIMENTO & BATISTA LTDA                                                                                                                      |          |               2 |      415.00 |      0.00
 GLOBAL    |   26847 | ORIENTE PALACE HOTEL                                                                                                                           |          |               3 |      415.00 |      0.00
 GLOBAL    |   26847 | POSTO SAO BENEDITO PETROLEO LTDA.                                                                                                              |          |               2 |      415.00 |      0.00
 GLOBAL    |   26858 | POSTO TREVO SETUBINHA LTDA ME                                                                                                                  |          |               2 |      414.98 |      0.00
 GLOBAL    |   26859 | EDUARDO LINO DA SILVA LTDA                                                                                                                     |          |               1 |      414.97 |      0.00
 GLOBAL    |   26860 | M B R COMERCIAL LTDA JM                                                                                                                        |          |               1 |      414.92 |      0.00
 GLOBAL    |   26860 | POSTO RC1 LTDA                                                                                                                                 |          |               1 |      414.92 |      0.00
 GLOBAL    |   26862 | SUPER POSTO TREVAO CURVA DO S LTDA                                                                                                             |          |               1 |      414.90 |      0.00
 GLOBAL    |   26863 | ÁTRIO HOTÉIS S/A                                                                                                                               |          |               1 |      414.86 |      0.00
 GLOBAL    |   26863 | AUTO POSTO SAMPORT III                                                                                                                         |          |               1 |      414.86 |      0.00
 GLOBAL    |   26865 | OI S.A. - EM RECUPERACAO JUDICIAL.                                                                                                             |          |               1 |      414.85 |      0.00
 GLOBAL    |   26866 | REZENDE & VILAS BOAS LTDA                                                                                                                      |          |               1 |      414.71 |      0.00
 GLOBAL    |   26867 | POSTO CAXUXA TAPAJOS LTDA                                                                                                                      |          |               2 |      414.70 |      0.00
 GLOBAL    |   26868 | REDE TONIN COMERCIO DE COMBUSTIVEIS - POSTO 466 LTDA                                                                                           |          |               2 |      414.64 |      0.00
 GLOBAL    |   26869 | CARRETEIRO DERIVADOS DE PETROLEO LTDA C 2                                                                                                      |          |               1 |      414.51 |      0.00
 GLOBAL    |   26870 | ARRASTAO HOTEL E RESTAURANTE LTDA                                                                                                              |          |               2 |      414.50 |      0.00
 GLOBAL    |   26870 | NIPO BEIRAMAR RESTAURANTE LTDA - EPP                                                                                                           |          |               4 |      414.50 |      0.00
 GLOBAL    |   26872 | PREDITIVA DE PETROPOLIS AUTO POSTO LTDA                                                                                                        |          |               1 |      414.49 |      0.00
 GLOBAL    |   26873 | SANTOS DERIVADOS DE PETROLEO LTDA                                                                                                              |          |               1 |      414.45 |      0.00
 GLOBAL    |   26874 | FERMENTO COMERCIO DE ALIMENTOS LTDA                                                                                                            |          |               4 |      414.41 |      0.00
 GLOBAL    |   26875 | COML. BUFFON COMB. E TRANSP. LTDA. - POSTO 18                                                                                                  |          |               3 |      414.25 |      0.00
 GLOBAL    |   26876 | BREJINHO COMBUSTIVEIS LTDA                                                                                                                     |          |               1 |      414.23 |      0.00
 GLOBAL    |   26877 | P. L. RAMBO CIA LTDA                                                                                                                           |          |               1 |      414.19 |      0.00
 GLOBAL    |   26878 | IPS EMPREENDIMENTOS S/A                                                                                                                        |          |               1 |      414.12 |      0.00
 GLOBAL    |   26879 | AUTO POSTO PROGRESSO 2                                                                                                                         |          |               1 |      414.04 |      0.00
 GLOBAL    |   26880 | Posto de Gasolina Alegria da Vila da Penha                                                                                                     |          |               2 |      414.03 |      0.00
 GLOBAL    |   26881 | COOPERATIVA TRITICOLA DE ESPUMOSO LTDA POSTO DE COMBU                                                                                          |          |               2 |      413.98 |      0.00
 GLOBAL    |   26882 | ICH SDMINISTRAÇÃO DE HOTEIS S.A                                                                                                                |          |               2 |      413.92 |      0.00
 GLOBAL    |   26883 | PARIS6                                                                                                                                         |          |               3 |      413.90 |      0.00
 GLOBAL    |   26884 | IPANEMA AUTO POSTO LT                                                                                                                          |          |               3 |      413.87 |      0.00
 GLOBAL    |   26885 | POSTO ORQUIDIA LTDA                                                                                                                            |          |               2 |      413.79 |      0.00
 GLOBAL    |   26886 | AUTO POSTO RONDINHA EIRELI                                                                                                                     |          |               2 |      413.71 |      0.00
 GLOBAL    |   26887 | PETRO RONDONIA DISTRIBUIDORA DE COMBUSTIVEIS E TRANSPORTES L                                                                                   |          |               1 |      413.67 |      0.00
 GLOBAL    |   26888 | EL PALENQUE S.A                                                                                                                                |          |               1 |      413.64 |      0.00
 GLOBAL    |   26889 | PROMENADE APART HOTEIS LTDA - ME                                                                                                               |          |               1 |      413.60 |      0.00
 GLOBAL    |   26890 | LOTHAR CARLOS GOLDBECK                                                                                                                         |          |               2 |      413.50 |      0.00
 GLOBAL    |   26890 | SACOBRAS COMERCIO DE EMBALAGENS LTDA                                                                                                           |          |               3 |      413.50 |      0.00
 GLOBAL    |   26892 | POSTO SÃO JOAQUIM                                                                                                                              |          |               3 |      413.49 |      0.00
 GLOBAL    |   26893 | BORGHETTI & BORGHETTI LTDA                                                                                                                     |          |               1 |      413.09 |      0.00
 GLOBAL    |   26894 | A J M M PERDIZES PAES LTDA                                                                                                                     |          |               7 |      413.05 |      0.00
 GLOBAL    |   26895 | POSTO NUNES LTDA                                                                                                                               |          |               1 |      413.04 |      0.00
 GLOBAL    |   26896 | TOMAZ LANDIM C DE COMBUSTIVEIS PLANALTO LTDA                                                                                                   |          |               1 |      413.02 |      0.00
 GLOBAL    |   26897 | AUTO POSTO BRASIL 2000 LTDA                                                                                                                    |          |               1 |      413.01 |      0.00
 GLOBAL    |   26897 | POSTO E MOTEL ROCHA LTDA                                                                                                                       |          |               1 |      413.01 |      0.00
 GLOBAL    |   26899 | Hotel e Restaurante Giacomin                                                                                                                   |          |               4 |      413.00 |      0.00
 GLOBAL    |   26899 | JB DA S COSTA                                                                                                                                  |          |               1 |      413.00 |      0.00
 GLOBAL    |   26901 | A C DOS SANTOS DERIVADOS DE PETROLEO                                                                                                           |          |               1 |      412.93 |      0.00
 GLOBAL    |   26902 | GARG POSTO DE SERVICOS EIRELI.                                                                                                                 |          |               2 |      412.84 |      0.00
 GLOBAL    |   26903 | A C F SILVA GATTO LTDA                                                                                                                         |          |               2 |      412.76 |      0.00
 GLOBAL    |   26904 | CATU COMBUSTIVEIS E LUBRIFICANTES LTDA                                                                                                         |          |               1 |      412.62 |      0.00
 GLOBAL    |   26905 | GOLDEN COMÉRCIO DE COMBUSTÍVEIS                                                                                                                |          |               1 |      412.52 |      0.00
 GLOBAL    |   26906 | POSTO DO PAPAI LTDA                                                                                                                            |          |               2 |      412.44 |      0.00
 GLOBAL    |   26907 | COMÉRCIO DE COMBUSTIVEIS JOACABA LTDA                                                                                                          |          |               2 |      412.40 |      0.00
 GLOBAL    |   26908 | INOUYE E FORGERINI LTDA                                                                                                                        |          |               3 |      412.36 |      0.00
 GLOBAL    |   26909 | AUTO POSTO CASA CAIADA LTDA                                                                                                                    |          |               2 |      412.35 |      0.00
 GLOBAL    |   26910 | POSTO BEIRA RIO COMERCIO DE DERIVADOS DE PETROLEO LTDA                                                                                         |          |               2 |      412.20 |      0.00
